latitude,longitude,distance
10.0179432,76.3497914,2.8743143001090314
10.017944,76.3497878,2.8747090483064897
10.0179445,76.3497847,2.8750400763961697
10.017945,76.3497815,2.875381025120154
10.0179453,76.3497769,2.875851435013434
10.0179456,76.3497733,2.8762226580381083
10.0179465,76.3497674,2.8768502851421336
10.0179421,76.349758,2.8775757600372107
10.0179426,76.3497549,2.8779068419815994
10.017942,76.3497494,2.8784243121803352
10.0179403,76.3497399,2.879287008633963
10.0179395,76.3497356,2.8796760993259096
10.0178287,76.3496794,2.8800787362356495
10.0179392,76.3497313,2.880088713120717
10.0178352,76.3496821,2.8801126562522734
10.0178462,76.3496857,2.8802669050743517
10.0179391,76.3497275,2.8804611201833463
10.0178171,76.3496699,2.8804844266807454
10.017855,76.3496864,2.8806074150369416
10.0179623,76.3497349,2.880817963155411
10.0178124,76.349662,2.881052079311703
10.0179608,76.3497317,2.8810647976088553
10.0178633,76.3496851,2.8811236776508657
10.0179599,76.3497265,2.8815383062120112
10.0179364,76.3497138,2.881693997014553
10.0179595,76.3497226,2.8819063982617292
10.017932,76.3497075,2.8821128132018345
10.0178824,76.3496836,2.8821642973734125
10.0178465,76.3496646,2.8823788056382056
10.0178925,76.349683,2.8826958621174064
10.0178246,76.3496497,2.8828423327226718
10.0178647,76.3496657,2.8831173115431543
10.0179309,76.3496958,2.8832226826368705
10.0179038,76.3496819,2.883333572634296
10.017826,76.3496451,2.883364978997128
10.0179866,76.3497187,2.88356938000704
10.0179101,76.3496821,2.88360851398609
10.017985,76.3497165,2.883712149897861
10.0178897,76.3496703,2.8838268241530947
10.017827,76.3496399,2.8839287413650356
10.0179201,76.3496826,2.8840270974574995
10.0179831,76.3497123,2.884039163627923
10.0179627,76.349701,2.884199967128825
10.0178244,76.3496348,2.8843154015350714
10.0179314,76.349684,2.884417640472501
10.0179741,76.3497042,2.884418802719331
10.0179698,76.3497005,2.8845835167902876
10.0179649,76.3496969,2.884710222893943
10.017819,76.3496278,2.884761271778219
10.0179597,76.3496934,2.884813058559658
10.0179517,76.3496888,2.884893711633119
10.0179308,76.3496777,2.8850150220296613
10.017965,76.3496936,2.885042358725564
10.0178113,76.3496182,2.8853595332353845
10.0178065,76.3496155,2.8854058154877076
10.0178018,76.3496118,2.8855564021835067
10.0177974,76.3496078,2.8857508874386726
10.0179315,76.3496673,2.886080477311684
10.0178401,76.3496132,2.887193406747669
10.017837,76.349608,2.887566780994982
10.0178299,76.3495979,2.8882422469578835
10.0178364,76.3495978,2.8885537882131485
10.0178356,76.3495954,2.888755466757865
10.017824,76.349588,2.888953899512036
10.0178345,76.3495922,2.889022842423056
10.0178331,76.3495882,2.8893559375169926
10.0178219,76.3495816,2.889493582631307
10.0178312,76.3495837,2.8897156427059842
10.0178199,76.3495742,2.8901375246540235
10.0178146,76.3495656,2.890748281274573
10.0178192,76.3495677,2.890752159414492
10.0178253,76.3495701,2.890795772542949
10.0177988,76.3495557,2.8910033779125817
10.0177925,76.3495513,2.8911505731588036
10.0177883,76.3495484,2.8912455167639366
10.017822,76.349563,2.891349686198176
10.0177795,76.3495383,2.8918456964136903
10.0177613,76.3495297,2.8918641276809685
10.0177677,76.349532,2.8919296185749928
10.0177735,76.3495341,2.8919875793967047
10.0178182,76.3495512,2.8923485478953834
10.0177471,76.3495162,2.8925566649246326
10.0178168,76.3495441,2.892990700310361
10.0177414,76.3495061,2.893301828381686
10.0178108,76.3495373,2.8933903896025757
10.017806,76.349534,2.8934972163652093
10.0177396,76.3494996,2.893867356053965
10.0177375,76.3494913,2.8945987138597067
10.0178121,76.3495199,2.895183324376039
10.0177372,76.3494824,2.8954726075919277
10.0178207,76.3495148,2.8960886492632048
10.0177385,76.3494691,2.896858827436898
10.0178272,76.3495072,2.897145960349299
10.0177354,76.3494638,2.8972453794386377
10.0177333,76.3494601,2.8975182340570393
10.0178294,76.3495043,2.8975364566265585
10.0177292,76.3494541,2.8979289993685193
10.0177249,76.3494487,2.8982709012259362
10.0178296,76.3494959,2.8983821840261665
10.0177214,76.3494447,2.898509858597229
10.0177166,76.3494396,2.898799234198353
10.0178296,76.3494899,2.898979701776926
10.0177128,76.349436,2.8989847828218047
10.017829,76.3494824,2.8996989175500207
10.0178286,76.3494765,2.9002680606851956
10.0177079,76.3494205,2.900308092602023
10.0178278,76.3494694,2.9009382968120505
10.0177053,76.3494115,2.9010878831160176
10.0176991,76.3494075,2.9012043198432416
10.0176938,76.3494045,2.9012621528412246
10.0176872,76.3494007,2.901340803371497
10.0176809,76.3493974,2.901383407828488
10.0176737,76.3493933,2.901465185884409
10.0177129,76.349411,2.9014848496704038
10.0176686,76.3493905,2.901512883768261
10.017661,76.349387,2.901517014628386
10.0176568,76.3493849,2.9015359947680013
10.017645,76.3493773,2.9017597435825855
10.0176389,76.3493729,2.9019228352019315
10.0176337,76.349369,2.9020769604076357
10.0176264,76.3493648,2.9021661217575776
10.0176204,76.3493617,2.902204414991423
10.0177036,76.3493994,2.9022184285988653
10.0176577,76.349377,2.9023663824541805
10.0176199,76.3493593,2.902421803047276
10.0176989,76.3493945,2.90249334462756
10.0176513,76.3493724,2.9025354850734075
10.0176212,76.349358,2.9026106626062576
10.0178251,76.3494512,2.902626659721686
10.0176635,76.3493767,2.9026599048762716
10.0176355,76.3493636,2.902698458595342
10.0176459,76.3493683,2.9027002313462416
10.0176938,76.3493896,2.902750192361357
10.0176699,76.3493779,2.9028309446810674
10.0176413,76.3493649,2.9028314584760717
10.0176776,76.3493799,2.9029813771794846
10.0178238,76.3494466,2.903024968007574
10.0178054,76.3494344,2.903392736846619
10.0178128,76.3494378,2.903394715582897
10.017822,76.3494406,2.9035397509521927
10.0177984,76.3494292,2.9035888657328113
10.0177486,76.3494054,2.9036765173116916
10.0177922,76.3494234,2.903881903043603
10.0177852,76.3494127,2.904627043382366
10.01778,76.3494064,2.9050164890610946
10.0177757,76.3494014,2.9053177930414145
10.0069921,76.452062,8.594727976207006
10.0172325,76.452062,8.669687834745124
10.0069921,76.4729384,10.880652010705823
10.0056393,76.4729384,10.88171432910851
10.0069921,76.4833092,12.016233858732683
10.0080234,76.4833092,12.016761906376688
10.0069921,76.5447086,18.73934522923417
10.0134593,76.5447086,18.752950370584824
10.0069921,76.5674298,21.227271100028826
10.0064398,76.5674298,21.227377981086942
10.0069921,75.372934,109.56758812192686
12.0075892,75.372934,247.8068405116285
